"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xcc504d41e30ef592472b7e8e42d7048ef666a211","0xcc504d41e30ef592472b7e8e42d7048ef666a211","Ethereum","ethereum","","","546.1357506571678","","92","","84",""
"0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c","0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c","Ethereum","ethereum","","","537.5473402042855","245.11019386337443","636","47.906977","416","17.183099"
"0x667660f2c9c682f3a81f8fccc8ed9d7b062e792b","0x667660f2c9c682f3a81f8fccc8ed9d7b062e792b","Ethereum","ethereum","","","535.5023123104099","","156","","139",""
"0x696a253e5647f10f22ebac44e5f121889d927d12","0x696a253e5647f10f22ebac44e5f121889d927d12","Ethereum","ethereum","","","529.2305068586039","","156","","149",""
"0xbe9eabb66d01887494efa6688fe34ace82323f67","0xbe9eabb66d01887494efa6688fe34ace82323f67","Ethereum","ethereum","","","528.6948648520653","","116","","98",""
"Fake_Phishing2039","0x8c1e4b8aea59921889fbe7b68b2ae06e2dd2a7a1","BNB Chain","bsc","","","525.6435416166411","235.5669346357321","753","162.369338","44","62.962963"
"0xf05f0e4362859c3331cb9395cbc201e3fa6757ea","0xf05f0e4362859c3331cb9395cbc201e3fa6757ea","BNB Chain","bsc","","","525.0230605534753","196.94333093506316","5724","365.744508","5076","334.589041"
"0x2d2cc0eb095e43204e0c087e07dbf95909650939","0x2d2cc0eb095e43204e0c087e07dbf95909650939","Optimism","optimism","","","522.7402920087364","2426.13888836228","5424","492.139738","5378","506.313416"
"0xeab025b6a16d94c490f90fa78a2a678a4ff9317e","0xeab025b6a16d94c490f90fa78a2a678a4ff9317e","Ethereum","ethereum","","","513.7095305438021","","18","","2",""
"Coinbase 4","0x3cd751e6b0078be393132286c442345e5dc49699","Ethereum","ethereum","","","504.91950002786336","862.1511408817298","820","572.131148","809","574.166667"
"0x40e93a52f6af9fcd3b476aedadd7feabd9f7aba8","0x40e93a52f6af9fcd3b476aedadd7feabd9f7aba8","Ethereum","ethereum","","","489.1662362354361","","27","","3",""
"0xf9c2854fb2da1d016d3bf78a13625e2e3e7c9a77","0xf9c2854fb2da1d016d3bf78a13625e2e3e7c9a77","BNB Chain","bsc","","","480.2940811099659","525.9418399612955","52","136.363636","2","0.000000"
"0x6982793a71619bfc6e80590f19b75d40a544eafa","0x6982793a71619bfc6e80590f19b75d40a544eafa","Ethereum","ethereum","","","478.98095732650876","","81","","64",""
"0x038128255dae72c260f17e14ae9dfbd1e88a50c6","0x038128255dae72c260f17e14ae9dfbd1e88a50c6","Ethereum","ethereum","","","468.00506645506323","","71","","66",""
"0x2bf5408bc7351a008b855496ae56eec6ac798be4","0x2bf5408bc7351a008b855496ae56eec6ac798be4","Ethereum","ethereum","","","465.43082222530126","","81","","72",""
"MEV Bot: 0xb0...8bE","0xb0bababe78a9be0810fadf99dd2ed31ed12568be","Ethereum","ethereum","","","459.10672173697077","184.1397568858978","71","33.962264","10","42.857143"
"0x0b8810cc73d20b4c1f5c2c78fab465c190c77cf4","0x0b8810cc73d20b4c1f5c2c78fab465c190c77cf4","Ethereum","ethereum","","","438.81327703301736","","63","","55",""
"0xddcb3d795bed8226c966e191287ad45d255e0020","0xddcb3d795bed8226c966e191287ad45d255e0020","Ethereum","ethereum","","","431.4358150817533","","47","","40",""
"0x76691adb3b2a2d30ef1ddca9f8b1170b55bad981","0x76691adb3b2a2d30ef1ddca9f8b1170b55bad981","Arbitrum","arbitrum","","","427.7938309763573","11077.305296029253","760","400.000000","2","0.000000"
"0x747b6e4a51ce70b4f11d77f790cee51dfacdde5d","0x747b6e4a51ce70b4f11d77f790cee51dfacdde5d","BNB Chain","bsc","","","424.99624402200584","","344","","175",""
"0x95b703366932e23ce815a77cfe013a6a29b2bf68","0x95b703366932e23ce815a77cfe013a6a29b2bf68","Ethereum","ethereum","","","424.36006374662804","","47","","43",""
"0x4f5895d54848e58125519ba0a328793e2ff84b07","0x4f5895d54848e58125519ba0a328793e2ff84b07","Ethereum","ethereum","","","423.1264171081651","","1046","","2",""
"0xd3b9ca8ff0924b6236ed5ec6416d6a1a67e4c66c","0xd3b9ca8ff0924b6236ed5ec6416d6a1a67e4c66c","Ethereum","ethereum","","","422.0443212809661","","64","","49",""
"0x5c83f38fecccb5745ded87f4a17281c7640b47fb","0x5c83f38fecccb5745ded87f4a17281c7640b47fb","BNB Chain","bsc","","","420.812086065","-9.051876951501885","15712","86.293574","12944","75.321685"
"Owlto Finance: Bridge","0x45a318273749d6eb00f5f6ca3bc7cd3de26d642a","Ethereum","ethereum","","","417.4766211004007","152.1740337707534","567","-7.504078","478","-12.614260"
"0xc39978a25a9c52c8cc12c0d90e03cd6ab0c8a620","0xc39978a25a9c52c8cc12c0d90e03cd6ab0c8a620","BNB Chain","bsc","","","414.9031330563778","158.0710702821073","4605","140.093848","6","0.000000"
"0x5770815b0c2a09a43c9e5aecb7e2f3886075b605","0x5770815b0c2a09a43c9e5aecb7e2f3886075b605","Ethereum","ethereum","","","414.19831260185384","","317","","295",""
"0x8e03427fcf8991fab6f648b6ad14ebf54b694230","0x8e03427fcf8991fab6f648b6ad14ebf54b694230","BNB Chain","bsc","","","410.981339513542","208.97137230792225","54","260.000000","2","100.000000"
"0xa2af9bb9f054eb91f82ecc79366ce00935054143","0xa2af9bb9f054eb91f82ecc79366ce00935054143","Ethereum","ethereum","","","409.2343108852469","","57","","52",""
"0xa86309988947559b6e72ef716c5058f479386c0f","0xa86309988947559b6e72ef716c5058f479386c0f","Ethereum","ethereum","","","404.83923263327927","1151.2160357797138","127","408.000000","118","490.000000"
"0xc347d8245117d36f4013b890c5ac8bc1641f010a","0xc347d8245117d36f4013b890c5ac8bc1641f010a","Ethereum","ethereum","","","402.5992938713824","","93","","83",""
"0xdfaa75323fb721e5f29d43859390f62cc4b600b8","0xdfaa75323fb721e5f29d43859390f62cc4b600b8","Ethereum","ethereum","","","401.47450546694614","309.9325808068519","431","46.101695","211","24.852071"
"Fee Recipient: 0xe68...127","0xe688b84b23f322a994a53dbf8e15fa82cdb71127","Ethereum","ethereum","","","398.9465825551789","384.7740149385074","457","58.131488","14","40.000000"
"0xee7f2d8257aa658c5895796f070e4046ba8fb37e","0xee7f2d8257aa658c5895796f070e4046ba8fb37e","Ethereum","ethereum","","","396.28268786830614","535.0223164021957","328","89.595376","328","89.595376"
"0xb86d18d4d99d9a2a65e045e3f37a6d7519cdd468","0xb86d18d4d99d9a2a65e045e3f37a6d7519cdd468","BNB Chain","bsc","","","390.2992028126939","2059.2492873503274","25","316.666667","2","100.000000"
"0x261e5aa39e6958ce7202dba7e6a011b37ac0eaac","0x261e5aa39e6958ce7202dba7e6a011b37ac0eaac","Ethereum","ethereum","","","388.8835813970507","","47","","42",""
"0xdedc666c54a7414a6f59e2717952a2d7f7722310","0xdedc666c54a7414a6f59e2717952a2d7f7722310","Ethereum","ethereum","","","388.77576323308057","45768.055237629764","408","20300.000000","407","20250.000000"
"0x8c48a48fdd980d16a9423c97225739e3af493d64","0x8c48a48fdd980d16a9423c97225739e3af493d64","Ethereum","ethereum","","","386.0857251169611","","39","","35",""
"0xc368a870c1286c9ac4fce7ab20bcc94e98fd4673","0xc368a870c1286c9ac4fce7ab20bcc94e98fd4673","BNB Chain","bsc","","","384.1548518852495","","1","","1",""
"0x377e168af6a06075423aede50856de177efaac3e","0x377e168af6a06075423aede50856de177efaac3e","Ethereum","ethereum","","","383.89584010208716","1154.2454203471855","54","237.500000","46","206.666667"
"0x379c171a352324978a1a9c8502bfe75475a07a69","0x379c171a352324978a1a9c8502bfe75475a07a69","Ethereum","ethereum","","","383.60101156807485","","106","","98",""
"0x4e0a22606a1abaa857ec4958ae9b0b38451dff4a","0x4e0a22606a1abaa857ec4958ae9b0b38451dff4a","Ethereum","ethereum","","","381.0772560818828","2206.6984561709264","96","700.000000","2","100.000000"
"0xc21848f3062628640f0cd7dcbb8944feb4ec796f","0xc21848f3062628640f0cd7dcbb8944feb4ec796f","Ethereum","ethereum","","","380.3934351914864","","62","","57",""
"0x23d5c48c73c51668f4eb3f33fb349f8d0cf4c748","0x23d5c48c73c51668f4eb3f33fb349f8d0cf4c748","BNB Chain","bsc","","","378.99359041618607","142.09281900151555","69","228.571429","2","100.000000"
"0x3db76cc3673fef9b454562df53188ac3147826f8","0x3db76cc3673fef9b454562df53188ac3147826f8","Ethereum","ethereum","","","376.69864617169833","671.312924721556","81","145.454545","2","100.000000"
"0x97251101a714e36dcd4dafd8f8eeaaf7fe0c9bb0","0x97251101a714e36dcd4dafd8f8eeaaf7fe0c9bb0","BNB Chain","bsc","","","373.09209826993936","19.94817265463449","28","154.545455","2","0.000000"
"Fake_Phishing2000","0x00000000004e660d7929b04626bbf28cbecce534","BNB Chain","bsc","","","370.8993001358127","58.20352555538959","2478","263.343109","116","3.571429"
"0x39559b9e23a5fda93b159e4e2f809609536784a8","0x39559b9e23a5fda93b159e4e2f809609536784a8","Ethereum","ethereum","","","362.0569105229056","","45","","32",""
"0x934c1231a82ca15f99bd0bfedbb8fb60685e0aae","0x934c1231a82ca15f99bd0bfedbb8fb60685e0aae","Avalanche","avalanche","","","359.166504880544","219.38693989094665","6001","147.158155","9","12.500000"
"0xa08943abacc52952483bfdd47c4abda92f3f735e","0xa08943abacc52952483bfdd47c4abda92f3f735e","Ethereum","ethereum","","","357.87266735404586","","79","","69",""
"0x44affdf87abfb1dba08e444141bd21b4380fa35f","0x44affdf87abfb1dba08e444141bd21b4380fa35f","Ethereum","ethereum","","","356.60768129562035","63.15828290215315","259","-13.087248","259","-12.794613"
"0x5a449c2c4e636ec1e835ec4b665973acdc6d4403","0x5a449c2c4e636ec1e835ec4b665973acdc6d4403","Ethereum","ethereum","","","355.1369622690054","","96","","92",""
"0x945742c3911805af369a123efe4e3f8c7ba01927","0x945742c3911805af369a123efe4e3f8c7ba01927","Ethereum","ethereum","","","353.4808295408465","","119","","101",""
"0xc1858a8ffdd31ba4c8a75009b667b9f63dc906ff","0xc1858a8ffdd31ba4c8a75009b667b9f63dc906ff","Ethereum","ethereum","","","351.3444435462756","","106","","99",""
"0x0000726a95b9234b7563c64425ce84d2bdb80000","0x0000726a95b9234b7563c64425ce84d2bdb80000","Ethereum","ethereum","","","345.7383695483066","581.2128375323962","82","100.000000","52","92.592593"
"0xfccea5996c5763696a3148d1314ec67dcc6197d7","0xfccea5996c5763696a3148d1314ec67dcc6197d7","Ethereum","ethereum","","","340.873266066007","","97","","85",""
"0xdc00e700b1709a9b7a0032f3c84373c2de00e620","0xdc00e700b1709a9b7a0032f3c84373c2de00e620","Ethereum","ethereum","","","340.8574301914766","88.32645245668988","20","53.846154","2","100.000000"
"0x9e88475fdea40a2b1c75266f5fd637e6e2b7bbc0","0x9e88475fdea40a2b1c75266f5fd637e6e2b7bbc0","Ethereum","ethereum","","","339.93883644035236","","57","","53",""
"0xa26e73c8e9507d50bf808b7a2ca9d5de4fcc4a04","0xa26e73c8e9507d50bf808b7a2ca9d5de4fcc4a04","Ethereum","ethereum","","","338.7218444249313","","1001","","996",""
"0xa60efe89e07cfcf83eb30f3b063834f0f8b30466","0xa60efe89e07cfcf83eb30f3b063834f0f8b30466","Ethereum","ethereum","","","338.2530123252948","673.3813090978368","291","169.444444","247","147.000000"
"0xdf2f272848fbcdb76edf90d977f6353a5a5db663","0xdf2f272848fbcdb76edf90d977f6353a5a5db663","Ethereum","ethereum","","","337.6635005027102","","37","","33",""
"0x8738e5e200a772a613e7a5b48a442384025e9207","0x8738e5e200a772a613e7a5b48a442384025e9207","Ethereum","ethereum","","","329.32334902752865","","49","","41",""
"0x48dc6f7bfd4dc875df1025f06008395f309d6850","0x48dc6f7bfd4dc875df1025f06008395f309d6850","Ethereum","ethereum","","","326.928269753254","50.03097876930442","702","23.157895","657","23.264540"
"0x51971c86b04516062c1e708cdc048cb04fbe959f","0x51971c86b04516062c1e708cdc048cb04fbe959f","Ethereum","ethereum","","","326.35665059370956","315.857193200434","297","162.831858","265","140.909091"
"0xebaba1d649be1e293a8a9e37b0f59f166b025d1f","0xebaba1d649be1e293a8a9e37b0f59f166b025d1f","Ethereum","ethereum","","","325.2811560504146","664.0603358469999","243","131.428571","226","135.416667"
"0xa1e4f8a217b306152387747a392a6e1e4ca27dd1","0xa1e4f8a217b306152387747a392a6e1e4ca27dd1","BNB Chain","bsc","","","322.29743054860285","","2","","2",""
"0xc5c75caf067ae899a7ec10b86b5ab38c13879388","0xc5c75caf067ae899a7ec10b86b5ab38c13879388","Ethereum","ethereum","","","320.63124894733517","","35","","3",""
"0xb627d61d6601af7c1e280eaab9ca2ffe3fe4e1bf","0xb627d61d6601af7c1e280eaab9ca2ffe3fe4e1bf","Ethereum","ethereum","","","319.55303859159505","","15","","13",""
"0x6c8fc420488bf4d79ce7363b276f004cbe07be3b","0x6c8fc420488bf4d79ce7363b276f004cbe07be3b","Ethereum","ethereum","","","317.3953141030324","","22","","15",""
"0x0d06797009919d25212b906b63b2583dc697e903","0x0d06797009919d25212b906b63b2583dc697e903","BNB Chain","bsc","","","316.9167267043794","77.10972562944434","2609","103.351520","4","-20.000000"
"0xb48585d2f96141bef65d9310a5b0a5a70ad23021","0xb48585d2f96141bef65d9310a5b0a5a70ad23021","BNB Chain","bsc","","","316.8193958754307","","233","","125",""
"0x57fbdf7ac43f49c435e3e018d479a28a796762bc","0x57fbdf7ac43f49c435e3e018d479a28a796762bc","BNB Chain","bsc","","","313.84815188999994","701.0535210387842","5","150.000000","1","0.000000"
"0x0938c63109801ee4243a487ab84dffa2bba4589e","0x0938c63109801ee4243a487ab84dffa2bba4589e","Arbitrum","arbitrum","","","309.74212912310315","165.961308384132","5748","28.189117","5296","24.670433"
"0x389505f098a29a994a3ed0e674f07cd451dde42c","0x389505f098a29a994a3ed0e674f07cd451dde42c","Ethereum","ethereum","","","308.4765669354399","358.91358965129257","360","83.673469","268","103.030303"
"0xecf544ff9cea4c76185edd1ad482ac92512cebda","0xecf544ff9cea4c76185edd1ad482ac92512cebda","Ethereum","ethereum","","","307.32110224132464","","54","","47",""
"0x3f43c0c3e62aa972d0f2dc3fe61e811f02237f7b","0x3f43c0c3e62aa972d0f2dc3fe61e811f02237f7b","BNB Chain","bsc","","","305.92292128241087","81.86483263513558","65","306.250000","2","100.000000"
"0x11cd3fc8c7921dff25bb3d173f4139c33199b664","0x11cd3fc8c7921dff25bb3d173f4139c33199b664","Ethereum","ethereum","","","305.6221534377266","","48","","37",""
"0xdc25868db509603e1d315c8f2ababca650c454ae","0xdc25868db509603e1d315c8f2ababca650c454ae","Ethereum","ethereum","","","303.1673559146663","575.9856343448768","417","329.896907","417","329.896907"
"0x170f3efe96437d65d19a3f30ee14db3fac34a6cc","0x170f3efe96437d65d19a3f30ee14db3fac34a6cc","Ethereum","ethereum","","","301.59864920128723","","92","","86",""
"0x2c1d12b44a03d25ce618b1654d175bca677294e1","0x2c1d12b44a03d25ce618b1654d175bca677294e1","BNB Chain","bsc","","","301.26755333925047","581.3658379342515","14","250.000000","3","50.000000"
"Null: 0x00...dEaD","0x000000000000000000000000000000000000dead","Ethereum","ethereum","","","301.1900031289695","2438.0680126942643","691","2367.857143","57","185.000000"
"0x18628433d1c284c9f01dd6bad7fd1d4abe6c00af","0x18628433d1c284c9f01dd6bad7fd1d4abe6c00af","BNB Chain","bsc","","","300.9747252626522","1738.4179003769427","13","550.000000","2","100.000000"
"0x0767dae10ff2ca77d2f619545945624d349644e8","0x0767dae10ff2ca77d2f619545945624d349644e8","Ethereum","ethereum","","","296.91626783693016","","371","","371",""
"0x87613df9aebdfe69a2ccfae6af3112ee117b0819","0x87613df9aebdfe69a2ccfae6af3112ee117b0819","Polygon","polygon","","","292.6471481035156","196.65082792158555","24166","74.106628","61","1.666667"
"0x099e535682d0e6411d50c14677ef5449ad1393f0","0x099e535682d0e6411d50c14677ef5449ad1393f0","BNB Chain","bsc","","","291.31676187259706","730.8745645319423","1336","685.882353","10","400.000000"
"0xf52605c7b778563a5a9144ef4dc53b57463ca2c7","0xf52605c7b778563a5a9144ef4dc53b57463ca2c7","Ethereum","ethereum","","","285.56083436175464","607.3168324334603","315","118.750000","243","113.157895"
"0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec","0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec","Ethereum","ethereum","","","285.5134799590593","3218.4131317727406","184","868.421053","70","337.500000"
"0xafd6faaf35950d4461c469f5a105d091592e2f91","0xafd6faaf35950d4461c469f5a105d091592e2f91","Ethereum","ethereum","","","284.7860962897697","","62","","55",""
"0xfcbf17200c64e860f6639aa12b525015d115f863","0xfcbf17200c64e860f6639aa12b525015d115f863","Ethereum","ethereum","","","284.47551869673885","27439.2621183986","822","20450.000000","791","19675.000000"
"0x8163f7c533952a153cfc8046af5675fd6706d80e","0x8163f7c533952a153cfc8046af5675fd6706d80e","BNB Chain","bsc","","","283.4675377407003","143.98186289691847","26","188.888889","2","0.000000"
"0x754f5c8e10ea038e3cc0341e6bd7ac89b947120b","0x754f5c8e10ea038e3cc0341e6bd7ac89b947120b","Ethereum","ethereum","","","278.18495583559684","","1","","1",""
"0xebec795c9c8bbd61ffc14a6662944748f299cacf","0xebec795c9c8bbd61ffc14a6662944748f299cacf","Ethereum","ethereum","","","277.59887421654054","389.6006282834066","321","67.187500","12","9.090909"
"0xe4b3dd9839ed1780351dc5412925cf05f07a1939","0xe4b3dd9839ed1780351dc5412925cf05f07a1939","Ethereum","ethereum","","","277.2065772708053","654.0341212625874","327","191.964286","267","172.448980"
"0x7563758243a262e96880f178aee7817dcf47ab0f","0x7563758243a262e96880f178aee7817dcf47ab0f","Ethereum","ethereum","","","275.48057045970165","1411.5773280357453","204","300.000000","187","315.555556"
"0x0ecd7b5ee9ea0b6c0d524e0efb48a0558bddcdbb","0x0ecd7b5ee9ea0b6c0d524e0efb48a0558bddcdbb","Ethereum","ethereum","","","274.7523758270629","","66","","60",""
"0x7b577a879665ef6ad344da61de7ec2371f6ff68f","0x7b577a879665ef6ad344da61de7ec2371f6ff68f","Ethereum","ethereum","","","274.74680158004986","1027.0024395321173","33","312.500000","5","150.000000"
"0xab259a0bd6c4ff70fdd52725f24555af6bf0c074","0xab259a0bd6c4ff70fdd52725f24555af6bf0c074","BNB Chain","bsc","","","274.10599969305736","","3","","1",""
"0x06d9ca334a8a74474e9b6ee31280c494321ae759","0x06d9ca334a8a74474e9b6ee31280c494321ae759","Ethereum","ethereum","","","272.7641385268273","96.71380775336233","8","100.000000","1","0.000000"
"Coinbase 1","0x71660c4005ba85c37ccec55d0c4493e66fe775d3","Ethereum","ethereum","","","271.3699137804761","","285","","276",""
"0x09e92e4b954e5fe886643e27c927ec41e4d56aea","0x09e92e4b954e5fe886643e27c927ec41e4d56aea","BNB Chain","bsc","","","268.7640467264651","1873.285740044399","24","118.181818","1","0.000000"
"0x9596307e6c42e6769183072b190ea3fb2459f64d","0x9596307e6c42e6769183072b190ea3fb2459f64d","Ethereum","ethereum","","","268.2111848024532","","69","","61",""
"0x316d27e4a7e6b8f95572d6b834b345458d543ddc","0x316d27e4a7e6b8f95572d6b834b345458d543ddc","Ethereum","ethereum","","","267.7353848287961","560.264925796079","60","150.000000","49","188.235294"
"0x52e37653714e1532402713d11cca1cd4b8f7adf0","0x52e37653714e1532402713d11cca1cd4b8f7adf0","Ethereum","ethereum","","","266.26236375348674","","61","","49",""
"0xa790f2934cbd8fd71ce4dae6b241d9d5b29097ac","0xa790f2934cbd8fd71ce4dae6b241d9d5b29097ac","BNB Chain","bsc","","","264.71076746364685","422.44646476576895","53","231.250000","1","0.000000"
"Fake_Phishing2001","0x0000000000f83bf708c3e3bd57f24411f6fc67f5","BNB Chain","bsc","","","262.05948812268525","214.27197310745464","1354","214.883721","116","7.407407"
"0x8f81617715ada02d563b70bdf379af2dfec76ff6","0x8f81617715ada02d563b70bdf379af2dfec76ff6","Ethereum","ethereum","","","258.6220983604708","","8","","1",""
"0x7371f0a8797227eef1278279d31e4f84db17493a","0x7371f0a8797227eef1278279d31e4f84db17493a","Ethereum","ethereum","","","258.56573675818765","504.2997072019898","264","109.523810","148","70.114943"
"0x3ae9a43bab0cbb13cc1045e334c8a9e235ed4a07","0x3ae9a43bab0cbb13cc1045e334c8a9e235ed4a07","Ethereum","ethereum","","","258.50121500365964","","46","","41",""
"Fake_Phishing2041","0x00000000004712b0169adce3dcf583fada3dc0e0","BNB Chain","bsc","","","246.38377146542314","71.02848053455483","5662","99.225897","31","93.750000"
